,name,link,min_salary,max_salary,currency,employer,site_name
769,Руководитель направления премиум клиентов,https://hh.ru/vacancy/51635314?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО МТС Банк. Начало Карьеры,hh.ru
770,Content Marketing Specialist (international market),https://hh.ru/vacancy/51624524?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,RocketData,hh.ru
771,Администратор ELK,https://hh.ru/vacancy/51630691?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Diamond Personnel R&C,hh.ru
772,Специалист по техническому обслуживанию магазинов,https://hh.ru/vacancy/48395212?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,25000,,руб.,XWAY,hh.ru
773,"Senior Recruiter (International Management Company, Saint Petersburg)",https://hh.ru/vacancy/51622611?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Stanton Chase Russia,hh.ru
774,PHP-разработчик,https://hh.ru/vacancy/51642627?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО СимбирСофт,hh.ru
775,Администратор ELK,https://hh.ru/vacancy/51630689?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Diamond Personnel R&C,hh.ru
776,Специалист по техническому обслуживанию магазинов,https://hh.ru/vacancy/48395216?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,25000,,руб.,XWAY,hh.ru
777,Менеджер по продажам,https://hh.ru/vacancy/46714797?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Кайрос Инжиниринг,hh.ru
778,Специалист по техническому обслуживанию магазинов,https://hh.ru/vacancy/48395211?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,25000,,руб.,XWAY,hh.ru
779,Ведущий инженер-технолог,https://hh.ru/vacancy/49603760?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Кайрос Инжиниринг,hh.ru
780,PHP-разработчик,https://hh.ru/vacancy/51642630?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО СимбирСофт,hh.ru
781,Специалист в группу удержания клиентов,https://hh.ru/vacancy/50639968?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,54000,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
782,Сервисный инженер (с обучением),https://hh.ru/vacancy/40201125?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,45000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
783,Преподаватель по программированию,https://hh.ru/vacancy/51618966?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО Accenture,hh.ru
784,Бухгалтер по заработной плате,https://hh.ru/vacancy/51805601?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,69000,руб.,Segmento,hh.ru
785,Специалист (разработка ПО),https://hh.ru/vacancy/51606743?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,АО Северсталь. IT & Digital,hh.ru
786,Ведущий Инженер-конструктор,https://hh.ru/vacancy/46714139?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Кайрос Инжиниринг,hh.ru
787,Инженер по автоматизации процессов,https://hh.ru/vacancy/51633461?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО ТАТТЕЛЕКОМ,hh.ru
788,Ведущий инженер-проектировщик систем ВК,https://hh.ru/vacancy/46764994?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Кайрос Инжиниринг,hh.ru
789,Руководитель проектного офиса,https://hh.ru/vacancy/50642658?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО ПРОФ-ИТ ГРУПП,hh.ru
790,Системный администратор,https://hh.ru/vacancy/51643622?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,55000,85000,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
791,Менеджер по подбору персонала,https://hh.ru/vacancy/51851540?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,30000,30000,руб.,ООО Портал непрерывного медицинского образования НМО.РУ,hh.ru
792,Менеджер по тендерным продажам,https://hh.ru/vacancy/51716898?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,,руб.,Кайрос Инжиниринг,hh.ru
793,Менеджер по продажам IT продуктов,https://hh.ru/vacancy/51619293?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Softline,hh.ru
794,Бухгалтер,https://hh.ru/vacancy/49741248?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Кайрос Инжиниринг,hh.ru
795,Middle developer (C# .NET),https://hh.ru/vacancy/49723315?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО АБК,hh.ru
796,Инженер (проектирование),https://hh.ru/vacancy/49967145?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,30000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
797,Руководитель управления материально-технического снабжения,https://hh.ru/vacancy/51848769?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО ТАТТЕЛЕКОМ,hh.ru
798,Инженер группы администрирования серверов,https://hh.ru/vacancy/51632824?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,75000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
799,Специалист поддержки 2 линии по SIP телефонии (remote),https://hh.ru/vacancy/50372708?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО АБК,hh.ru
800,Менеджер по работе с крупными корпоративными клиентами В2В (КАМ),https://hh.ru/vacancy/48955729?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,75900,,руб.,ПАО «МТС» ,hh.ru
801,Менеджер по проектным решениям для бизнеса,https://hh.ru/vacancy/51029794?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,92000,,руб.,ПАО МТС,hh.ru
802,Инженер-проектировщик систем электроснабжения,https://hh.ru/vacancy/46714561?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Кайрос Инжиниринг,hh.ru
803,Системный администратор Linux,https://hh.ru/vacancy/43162287?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Международная медиагруппа Россия сегодня (МИА Россия сегодня),hh.ru
804,Веб-аналитик (Junior и выше),https://hh.ru/vacancy/50962674?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ArrowMedia,hh.ru
805,"Front-end Developer (JavaScript, Vue.js)",https://hh.ru/vacancy/46482562?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО АБК,hh.ru
806,Ведущий менеджер отдела логистики и снабжения,https://hh.ru/vacancy/51778175?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,60000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
807,Менеджер по работе с крупными корпоративными клиентами В2В (КАМ),https://hh.ru/vacancy/49743927?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,75000,,руб.,ПАО «МТС» ,hh.ru
808,Сервисный инженер,https://hh.ru/vacancy/46930619?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,25000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
809,Менеджер по работе с крупными корпоративными клиентами В2В (КАМ),https://hh.ru/vacancy/51086383?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,55000,,руб.,ПАО МТС,hh.ru
810,Менеджер по работе с крупными корпоративными клиентами В2В (Key Account Manager),https://hh.ru/vacancy/48959454?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,,руб.,ПАО «МТС» ,hh.ru
811,Инженер по подключению и обслуживанию корпоративных клиентов,https://hh.ru/vacancy/49486276?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,45000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
812,Персональный менеджер по работе с государственными заказчиками (B2G),https://hh.ru/vacancy/50660278?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,46860,,руб.,ПАО «МТС» ,hh.ru
813,PHP-разработчик (Symfony),https://hh.ru/vacancy/51085342?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО СимбирСофт,hh.ru
814,Офис-менеджер,https://hh.ru/vacancy/50797491?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО Фабрика информационных технологий,hh.ru
815,Менеджер по работе с крупными корпоративными клиентами В2В (КАМ),https://hh.ru/vacancy/51353500?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,59640,,руб.,ПАО «МТС» ,hh.ru
816,Менеджер по продажам корпоративным клиентам (малый и средний бизнес),https://hh.ru/vacancy/50607911?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,54000,,руб.,ПАО «МТС» ,hh.ru
817,Менеджер по продажам корпоративным клиентам (малый и средний бизнес),https://hh.ru/vacancy/45526025?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,54000,,руб.,ПАО «МТС» ,hh.ru
818,Менеджер по продажам корпоративного сегмента,https://hh.ru/vacancy/49493102?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,60000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
819,Менеджер по работе с крупными корпоративными клиентами В2В (КАМ),https://hh.ru/vacancy/49738561?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,88000,,руб.,ПАО «МТС» ,hh.ru
820,Персональный менеджер по работе с государственными заказчиками (B2G),https://hh.ru/vacancy/50106017?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО «МТС» ,hh.ru
821,Сварщик (оптоволокно),https://hh.ru/vacancy/50033692?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,45000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
822,Менеджер по работе с крупными корпоративными клиентами В2В,https://hh.ru/vacancy/46744379?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,,руб.,ПАО «МТС» ,hh.ru
823,Менеджер по работе с крупными корпоративными клиентами В2В (КАМ),https://hh.ru/vacancy/50106045?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,,руб.,ПАО «МТС» ,hh.ru
824,Сервис-менеджер для корпоративных клиентов (В2В),https://hh.ru/vacancy/48862985?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО «МТС» ,hh.ru
825,"Инженер по подключению абонентов (по технологии GPON), г. Буинск",https://hh.ru/vacancy/51640997?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,45000,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
826,Инженер (строительство сетей),https://hh.ru/vacancy/51187111?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,45000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
827,Бизнес-аналитик,https://hh.ru/vacancy/50516547?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО МТС Банк. Головной офис,hh.ru
828,Менеджер по подбору персонала,https://hh.ru/vacancy/50342453?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО ПРОФ-ИТ ГРУПП,hh.ru
829,Ведущий специалист по работе с государственными заказчиками (B2G),https://hh.ru/vacancy/48863100?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,55000,,руб.,ПАО «МТС» ,hh.ru
830,Сервисный инженер (г. Зеленодольск),https://hh.ru/vacancy/47880550?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,30000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
831,Персональный менеджер корпоративных клиентов В2В,https://hh.ru/vacancy/47966113?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,50000,,руб.,ПАО «МТС» ,hh.ru
832,Менеджер по продажам корпоративным клиентам (малый и средний бизнес),https://hh.ru/vacancy/50466803?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,45000,,руб.,ПАО «МТС» ,hh.ru
833,Электромонтер по обслуживанию и подключению услуг,https://hh.ru/vacancy/51642621?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,30000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
834,Менеджер отдела телемаркетинга юр.лиц,https://hh.ru/vacancy/48000483?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,45000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
835,Кабельщик-спайщик в г.Бугульма,https://hh.ru/vacancy/49336937?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,25000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
836,Senior Java Developer (SAP Commerce Cloud/Hybris),https://hh.ru/vacancy/50515373?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО Accenture,hh.ru
837,Специалист группы контроля клиентской задолженности,https://hh.ru/vacancy/50593758?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,39000,50000,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
838,Chief Accountant (IFRS),https://hh.ru/vacancy/51584137?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Brunel Russia,hh.ru
839,Технический писатель,https://hh.ru/vacancy/49075824?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО Фабрика информационных технологий,hh.ru
840,"Инженер-разработчик Data Science (проект ""Лента"")",https://hh.ru/vacancy/48788339?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,"VK, Социальные сети, Одноклассники",hh.ru
841,Руководитель направления Портфельный анализ (Кредитные риски розничного бизнеса),https://hh.ru/vacancy/51346742?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,АО Банк ДОМ.РФ,hh.ru
842,Разработчик \ Middle Scala Developer,https://hh.ru/vacancy/51500119?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,АО ГНИВЦ,hh.ru
843,DevOps -специалист,https://hh.ru/vacancy/50512645?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО МТС Банк. IT,hh.ru
844,Старший консультант в отдел инфраструктурного и проектного финансирования (Маркетолог),https://hh.ru/vacancy/49631328?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,"PwC, Департамент бизнес-консультирования",hh.ru
845,"Консультант/стажер в группу Управление Финансовыми Рисками, PwC",https://hh.ru/vacancy/49803595?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,"PwC, Департамент аудита",hh.ru
846,Руководитель проекта,https://hh.ru/vacancy/51494101?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Datana (ГК ЛАНИТ),hh.ru
847,"Analytics Intern (RGM, Marketing Department)",https://hh.ru/vacancy/51461646?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ТОО Coca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),hh.ru
848,R&D Specialist,https://hh.ru/vacancy/49951887?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Quantori,hh.ru
849,R&D Specialist,https://hh.ru/vacancy/49951886?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Quantori,hh.ru
850,Python Developer,https://hh.ru/vacancy/51489734?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,LeverX International,hh.ru
851,Менеджер з категорійного менеджменту,https://hh.ru/vacancy/51439467?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,PepsiCo Украина,hh.ru
852,Старший технолог,https://hh.ru/vacancy/50513006?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО МТС Банк. IT,hh.ru
853,BDM/Менеджер по продвижению решений разработки программного обеспечения,https://hh.ru/vacancy/51504812?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,КРОК,hh.ru
854,"Inside Account Manager, Nordics",https://hh.ru/vacancy/51493507?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Veeam Software,hh.ru
855,Frontend разработчик (React.js),https://hh.ru/vacancy/47984803?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО МТС Банк. IT,hh.ru
856,Java-разработчик (ГП),https://hh.ru/vacancy/51500199?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО Фабрика информационных технологий,hh.ru
857,Enterprise Solutions Engineering Manager,https://hh.ru/vacancy/48244506?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО Прикладные технологии,hh.ru
858,"Associate, Audit Assistance, Deal Advisory Department",https://hh.ru/vacancy/45342023?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ТОО KPMG,hh.ru
859,"Associate 1-3, Valuation, M&A & Financing, Deal Advisory",https://hh.ru/vacancy/41172495?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ТОО KPMG,hh.ru
860,Директор по экономике и финансам,https://hh.ru/vacancy/50441372?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО Диплей,hh.ru
861,Копирайтер (IT),https://hh.ru/vacancy/50984708?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Омега,hh.ru
862,Разработчик C#,https://hh.ru/vacancy/49630468?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,KONNEKTU,hh.ru
863,Middle/Middle+ React Native разработчик,https://hh.ru/vacancy/46437948?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,100000,165000,руб.,ООО Умный Мир,hh.ru
864,DevOps Engineer,https://hh.ru/vacancy/51448435?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО Сонэйм Солюшнс,hh.ru
865,Data engineer,https://hh.ru/vacancy/50269652?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,"Риалвеб, Интернет-агентство",hh.ru
866,Руководитель отдела клиентской аналитики,https://hh.ru/vacancy/51446112?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Selecty,hh.ru
867,Backend-разработчик (Senior),https://hh.ru/vacancy/44945441?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,300000,руб.,ООО Сима-ленд,hh.ru
868,ETL Test Engineer,https://hh.ru/vacancy/50447221?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Quantori,hh.ru
869,Administrative assistant,https://hh.ru/vacancy/51481269?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,30000,40000,руб.,Goodpack,hh.ru
870,Investment analyst for a family office,https://hh.ru/vacancy/51424668?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,150000,200000,руб.,ADELPHI,hh.ru
871,Backend-разработчик (Middle),https://hh.ru/vacancy/44945647?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,200000,руб.,ООО Сима-ленд,hh.ru
872,"Software Engineer, Traffic",https://hh.ru/vacancy/51437489?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО МэпДэйта,hh.ru
873,"Senior Software Engineer, Traffic",https://hh.ru/vacancy/51436961?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО МэпДэйта,hh.ru
874,Ведущий системный аналитик (Миграция Платформ Данных),https://hh.ru/vacancy/51424433?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,"Иннотех, Группа компаний",hh.ru
875,Web Analytics Engineer (Digital Marketing),https://hh.ru/vacancy/51435386?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,JetBrains,hh.ru
876,Product Owner,https://hh.ru/vacancy/51435424?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО ПРОФ-ИТ ГРУПП,hh.ru
877,Архитектор DWH,https://hh.ru/vacancy/51437072?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Uchi.ru,hh.ru
878,Digital Marketer,https://hh.ru/vacancy/51445059?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Jaxel,hh.ru
879,Python разработчик,https://hh.ru/vacancy/48570014?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Сбер. IT,hh.ru
880,Специалист 2 линии сопровождения (SberData),https://hh.ru/vacancy/51435384?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Сбер. IT,hh.ru
881,Financial Business Associate,https://hh.ru/vacancy/51435399?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,SocialTech,hh.ru
882,Сервис-менеджер для корпоративных клиентов (В2В),https://hh.ru/vacancy/51476029?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,39000,,руб.,ПАО «МТС» ,hh.ru
883,Технический маркетолог в open source продукт,https://hh.ru/vacancy/51410529?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Контур,hh.ru
884,Оператор службы поддержки клиентов,https://hh.ru/vacancy/43297833?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
885,Сервисный инженер,https://hh.ru/vacancy/49303915?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,43000,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
886,Email маркетолог,https://hh.ru/vacancy/51439466?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Нек. орг. Благотворительный фонд помощи детям с онкогематологическими и иными тяжелыми заболеваниями Подари жизнь,hh.ru
887,Супервайзер (офисы продаж),https://hh.ru/vacancy/49292808?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,40000,,руб.,ПАО ТАТТЕЛЕКОМ,hh.ru
888,Senior/ Middle+ Java разработчик,https://hh.ru/vacancy/50727155?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ООО ПЕТЕР-СЕРВИС Спецтехнологии,hh.ru
889,Руководитель разработки (ML),https://hh.ru/vacancy/51402739?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,"Иннотех, Группа компаний",hh.ru
890,Тест-менеджер (Ведущий специалист по тестированию),https://hh.ru/vacancy/51417559?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Инфосистемы Джет,hh.ru
891,Менеджер по работе с крупными корпоративными клиентами В2В (КАМ),https://hh.ru/vacancy/47914084?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,55000,,руб.,ПАО «МТС» ,hh.ru
892,Campaign manager/Менеджер по информационным кампаниям,https://hh.ru/vacancy/51419727?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Московский метрополитен,hh.ru
893,Разработчик бизнес-логики,https://hh.ru/vacancy/51414891?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,ПАО «МТС» ,hh.ru
894,IT Сорсер (ГПХ),https://hh.ru/vacancy/51423806?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,СБЕР (ООО еАптека),hh.ru
895,Пресейл-архитектор Oracle,https://hh.ru/vacancy/51412505?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Softline,hh.ru
896,Старший специалист по целевому маркетингу,https://hh.ru/vacancy/51422875?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,"Beeline, ТМ",hh.ru
897,.NET & Azure Software Engineer,https://hh.ru/vacancy/51408268?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Itransition,hh.ru
898,Владелец продукта,https://hh.ru/vacancy/50116125?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,"СИБУР, Группа компаний",hh.ru
899,.NET & Azure Software Engineer,https://hh.ru/vacancy/51408267?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Big%20Data,,,,Itransition,hh.ru
